T_level,user_id,input_path,output_path,status,error,input_words,output_words,model
T6,user_8dd20d7f,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_8dd20d7f.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_8dd20d7f.txt,skipped_existing,,11401,338,gpt-4o-mini
T6,user_8e48a3f8,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_8e48a3f8.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_8e48a3f8.txt,skipped_existing,,3842,335,gpt-4o-mini
T6,user_8e97a154,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_8e97a154.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_8e97a154.txt,skipped_existing,,6678,332,gpt-4o-mini
T6,user_8eac0a68,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_8eac0a68.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_8eac0a68.txt,skipped_existing,,3222,334,gpt-4o-mini
T6,user_8f08aa94,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_8f08aa94.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_8f08aa94.txt,skipped_existing,,6410,369,gpt-4o-mini
T6,user_8fe14601,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_8fe14601.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_8fe14601.txt,skipped_existing,,10755,376,gpt-4o-mini
T6,user_90202189,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_90202189.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_90202189.txt,skipped_existing,,3806,311,gpt-4o-mini
T6,user_902af20f,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_902af20f.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_902af20f.txt,skipped_existing,,7224,335,gpt-4o-mini
T6,user_903329bb,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_903329bb.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_903329bb.txt,skipped_existing,,5343,322,gpt-4o-mini
T6,user_906e2423,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_906e2423.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_906e2423.txt,skipped_existing,,9509,385,gpt-4o-mini
T6,user_916503d6,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_916503d6.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_916503d6.txt,skipped_existing,,6481,333,gpt-4o-mini
T6,user_920c074a,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_920c074a.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_920c074a.txt,skipped_existing,,4553,334,gpt-4o-mini
T6,user_938164a5,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_938164a5.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_938164a5.txt,skipped_existing,,5713,354,gpt-4o-mini
T6,user_943e4045,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_943e4045.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_943e4045.txt,skipped_existing,,6200,329,gpt-4o-mini
T6,user_954805d7,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_954805d7.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_954805d7.txt,skipped_existing,,8020,325,gpt-4o-mini
T6,user_959adfc8,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_959adfc8.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_959adfc8.txt,skipped_existing,,1815,303,gpt-4o-mini
T6,user_95d648bc,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_95d648bc.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_95d648bc.txt,skipped_existing,,4202,344,gpt-4o-mini
T6,user_9600e8bf,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_9600e8bf.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_9600e8bf.txt,skipped_existing,,9852,335,gpt-4o-mini
T6,user_96013176,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_96013176.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_96013176.txt,skipped_existing,,5093,352,gpt-4o-mini
T6,user_9692f077,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_9692f077.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_9692f077.txt,skipped_existing,,6259,316,gpt-4o-mini
T6,user_96c3cc43,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_96c3cc43.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_96c3cc43.txt,skipped_existing,,13542,380,gpt-4o-mini
T6,user_96d9cb9a,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_96d9cb9a.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_96d9cb9a.txt,skipped_existing,,4555,295,gpt-4o-mini
T6,user_97330742,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_97330742.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_97330742.txt,skipped_existing,,5185,380,gpt-4o-mini
T6,user_979ee068,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_979ee068.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_979ee068.txt,skipped_existing,,8835,328,gpt-4o-mini
T6,user_9818dcae,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_9818dcae.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_9818dcae.txt,skipped_existing,,5919,312,gpt-4o-mini
T6,user_98a676ce,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_98a676ce.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_98a676ce.txt,skipped_existing,,5021,332,gpt-4o-mini
T6,user_98ca16a6,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_98ca16a6.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_98ca16a6.txt,skipped_existing,,4661,353,gpt-4o-mini
T6,user_98f18241,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_98f18241.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_98f18241.txt,skipped_existing,,7949,362,gpt-4o-mini
T6,user_9991e1d8,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_9991e1d8.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_9991e1d8.txt,skipped_existing,,13131,320,gpt-4o-mini
T6,user_99c67f2f,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_99c67f2f.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_99c67f2f.txt,skipped_existing,,17364,369,gpt-4o-mini
T6,user_9a307ebe,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_9a307ebe.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_9a307ebe.txt,skipped_existing,,7098,290,gpt-4o-mini
T6,user_9a5457b0,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_9a5457b0.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_9a5457b0.txt,skipped_existing,,3973,315,gpt-4o-mini
T6,user_9b517815,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_9b517815.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_9b517815.txt,skipped_existing,,3488,333,gpt-4o-mini
T6,user_9b6481e4,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_9b6481e4.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_9b6481e4.txt,skipped_existing,,9149,316,gpt-4o-mini
T6,user_9bee2a7c,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_9bee2a7c.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_9bee2a7c.txt,skipped_existing,,4540,398,gpt-4o-mini
T6,user_9c5cd7fa,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_9c5cd7fa.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_9c5cd7fa.txt,skipped_existing,,6968,403,gpt-4o-mini
T6,user_9c5e4782,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_9c5e4782.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_9c5e4782.txt,skipped_existing,,2054,294,gpt-4o-mini
T6,user_9c7183c8,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_9c7183c8.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_9c7183c8.txt,skipped_existing,,5518,387,gpt-4o-mini
T6,user_9ce96cbf,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_9ce96cbf.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_9ce96cbf.txt,skipped_existing,,7760,353,gpt-4o-mini
T6,user_9d8095fc,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_9d8095fc.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_9d8095fc.txt,skipped_existing,,9297,379,gpt-4o-mini
T6,user_9d9fba70,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_9d9fba70.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_9d9fba70.txt,skipped_existing,,4477,394,gpt-4o-mini
T6,user_9dda4af9,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_9dda4af9.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_9dda4af9.txt,skipped_existing,,6339,404,gpt-4o-mini
T6,user_9e328c4e,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_9e328c4e.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_9e328c4e.txt,skipped_existing,,8651,327,gpt-4o-mini
T6,user_9e39a95d,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_9e39a95d.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_9e39a95d.txt,skipped_existing,,6956,373,gpt-4o-mini
T6,user_9f81cfba,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_9f81cfba.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_9f81cfba.txt,skipped_existing,,6889,314,gpt-4o-mini
T6,user_9fc3c829,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_9fc3c829.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_9fc3c829.txt,skipped_existing,,2172,328,gpt-4o-mini
T6,user_9ff844ba,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_9ff844ba.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_9ff844ba.txt,skipped_existing,,3753,353,gpt-4o-mini
T6,user_a01f16ac,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_a01f16ac.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_a01f16ac.txt,skipped_existing,,2616,336,gpt-4o-mini
T6,user_a0fa40f1,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_a0fa40f1.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_a0fa40f1.txt,skipped_existing,,2328,323,gpt-4o-mini
T6,user_a151ddab,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_a151ddab.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_a151ddab.txt,skipped_existing,,3503,353,gpt-4o-mini
T6,user_a1b097c2,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_a1b097c2.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_a1b097c2.txt,skipped_existing,,2096,370,gpt-4o-mini
T6,user_a2825b06,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_a2825b06.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_a2825b06.txt,skipped_existing,,5025,380,gpt-4o-mini
T6,user_a2f8bfd2,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_a2f8bfd2.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_a2f8bfd2.txt,skipped_existing,,8304,335,gpt-4o-mini
T6,user_a346dfc4,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_a346dfc4.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_a346dfc4.txt,skipped_existing,,8093,295,gpt-4o-mini
T6,user_a4893af1,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_a4893af1.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_a4893af1.txt,skipped_existing,,3593,318,gpt-4o-mini
T6,user_a4a77a7d,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_a4a77a7d.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_a4a77a7d.txt,skipped_existing,,6875,335,gpt-4o-mini
T6,user_a4aab257,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_a4aab257.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_a4aab257.txt,skipped_existing,,6030,384,gpt-4o-mini
T6,user_a4ae4e77,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_a4ae4e77.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_a4ae4e77.txt,skipped_existing,,6873,325,gpt-4o-mini
T6,user_a52dd639,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_a52dd639.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_a52dd639.txt,skipped_existing,,5980,349,gpt-4o-mini
T6,user_a57a04fa,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_a57a04fa.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_a57a04fa.txt,skipped_existing,,3346,295,gpt-4o-mini
T6,user_a57e47b1,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_a57e47b1.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_a57e47b1.txt,skipped_existing,,4331,365,gpt-4o-mini
T6,user_a6a094cf,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_a6a094cf.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_a6a094cf.txt,skipped_existing,,1638,348,gpt-4o-mini
T6,user_a743aff9,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_a743aff9.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_a743aff9.txt,skipped_existing,,13263,370,gpt-4o-mini
T6,user_a8dc91a3,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_a8dc91a3.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_a8dc91a3.txt,skipped_existing,,7881,350,gpt-4o-mini
T6,user_a973cf8e,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_a973cf8e.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_a973cf8e.txt,skipped_existing,,7764,351,gpt-4o-mini
T6,user_a9ed5193,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_a9ed5193.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_a9ed5193.txt,skipped_existing,,7420,377,gpt-4o-mini
T6,user_aa4cc34a,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_aa4cc34a.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_aa4cc34a.txt,skipped_existing,,2459,296,gpt-4o-mini
T6,user_aaa1e595,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_aaa1e595.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_aaa1e595.txt,skipped_existing,,4808,324,gpt-4o-mini
T6,user_ab434739,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_ab434739.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_ab434739.txt,skipped_existing,,4288,305,gpt-4o-mini
T6,user_ab439a92,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_ab439a92.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_ab439a92.txt,skipped_existing,,7546,322,gpt-4o-mini
T6,user_ab5592eb,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_ab5592eb.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_ab5592eb.txt,skipped_existing,,11170,360,gpt-4o-mini
T6,user_ab8e847b,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_ab8e847b.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_ab8e847b.txt,skipped_existing,,4559,303,gpt-4o-mini
T6,user_abde0618,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_abde0618.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_abde0618.txt,skipped_existing,,2685,381,gpt-4o-mini
T6,user_ac6d6bff,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_ac6d6bff.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_ac6d6bff.txt,skipped_existing,,6085,340,gpt-4o-mini
T6,user_ac6e9129,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_ac6e9129.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_ac6e9129.txt,skipped_existing,,15915,338,gpt-4o-mini
T6,user_acb51eed,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_acb51eed.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_acb51eed.txt,skipped_existing,,8224,376,gpt-4o-mini
T6,user_acb899e9,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_acb899e9.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_acb899e9.txt,skipped_existing,,4347,337,gpt-4o-mini
T6,user_acd6ddfb,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_acd6ddfb.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_acd6ddfb.txt,skipped_existing,,9315,362,gpt-4o-mini
T6,user_ad15a0a4,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_ad15a0a4.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_ad15a0a4.txt,skipped_existing,,4368,372,gpt-4o-mini
T6,user_b1c16312,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_b1c16312.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_b1c16312.txt,skipped_existing,,5832,384,gpt-4o-mini
T6,user_b23aa915,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_b23aa915.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_b23aa915.txt,skipped_existing,,4377,342,gpt-4o-mini
T6,user_b2aba63a,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_b2aba63a.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_b2aba63a.txt,skipped_existing,,6015,324,gpt-4o-mini
T6,user_b2dd04c8,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_b2dd04c8.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_b2dd04c8.txt,skipped_existing,,4392,364,gpt-4o-mini
T6,user_b2f3c0d2,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_b2f3c0d2.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_b2f3c0d2.txt,skipped_existing,,2642,348,gpt-4o-mini
T6,user_b325310b,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_b325310b.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_b325310b.txt,skipped_existing,,14022,376,gpt-4o-mini
T6,user_b337cb0c,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_b337cb0c.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_b337cb0c.txt,skipped_existing,,2868,284,gpt-4o-mini
T6,user_b49274ca,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_b49274ca.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_b49274ca.txt,skipped_existing,,12078,306,gpt-4o-mini
T6,user_b4d7e69a,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_b4d7e69a.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_b4d7e69a.txt,skipped_existing,,7677,359,gpt-4o-mini
T6,user_b4f295b3,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_b4f295b3.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_b4f295b3.txt,skipped_existing,,4637,308,gpt-4o-mini
T6,user_b563e90b,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_b563e90b.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_b563e90b.txt,skipped_existing,,2547,369,gpt-4o-mini
T6,user_b5af9db9,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_b5af9db9.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_b5af9db9.txt,skipped_existing,,5882,317,gpt-4o-mini
T6,user_b628264a,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_b628264a.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_b628264a.txt,skipped_existing,,4466,343,gpt-4o-mini
T6,user_b6350ec1,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_b6350ec1.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_b6350ec1.txt,skipped_existing,,8665,377,gpt-4o-mini
T6,user_b63ea1d4,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_b63ea1d4.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_b63ea1d4.txt,skipped_existing,,14914,405,gpt-4o-mini
T6,user_b6b89f00,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_b6b89f00.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_b6b89f00.txt,skipped_existing,,14104,343,gpt-4o-mini
T6,user_b7ba6422,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_b7ba6422.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_b7ba6422.txt,skipped_existing,,4867,310,gpt-4o-mini
T6,user_b888c512,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/truncated_queries/T6/user_b888c512.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/summaries/T6/user_b888c512.txt,skipped_existing,,7567,343,gpt-4o-mini
