user_id,input_path,output_path,status,error,original_input_words,sent_input_words,was_truncated,output_words,model
user_d54f676e,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_d54f676e.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_d54f676e.txt,skipped_existing,,7171,7171,0,327,gpt-4o-mini
user_d5b21e00,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_d5b21e00.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_d5b21e00.txt,skipped_existing,,5166,5166,0,375,gpt-4o-mini
user_d5d4fc6e,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_d5d4fc6e.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_d5d4fc6e.txt,skipped_existing,,10332,10332,0,336,gpt-4o-mini
user_d6175d39,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_d6175d39.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_d6175d39.txt,skipped_existing,,59457,25000,1,365,gpt-4o-mini
user_d67450a8,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_d67450a8.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_d67450a8.txt,skipped_existing,,40296,25000,1,313,gpt-4o-mini
user_d691d016,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_d691d016.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_d691d016.txt,skipped_existing,,23677,23677,0,390,gpt-4o-mini
user_d69d04b7,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_d69d04b7.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_d69d04b7.txt,skipped_existing,,25234,25000,1,307,gpt-4o-mini
user_d6a91e61,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_d6a91e61.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_d6a91e61.txt,skipped_existing,,9029,9029,0,349,gpt-4o-mini
user_d70942c1,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_d70942c1.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_d70942c1.txt,skipped_existing,,8641,8641,0,314,gpt-4o-mini
user_d758a0a1,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_d758a0a1.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_d758a0a1.txt,skipped_existing,,17075,17075,0,312,gpt-4o-mini
user_d761140c,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_d761140c.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_d761140c.txt,skipped_existing,,11880,11880,0,362,gpt-4o-mini
user_d7fde080,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_d7fde080.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_d7fde080.txt,skipped_existing,,8678,8678,0,376,gpt-4o-mini
user_d8335067,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_d8335067.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_d8335067.txt,skipped_existing,,11243,11243,0,341,gpt-4o-mini
user_d849ac6e,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_d849ac6e.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_d849ac6e.txt,skipped_existing,,14823,14823,0,363,gpt-4o-mini
user_d93b53bd,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_d93b53bd.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_d93b53bd.txt,skipped_existing,,14259,14259,0,372,gpt-4o-mini
user_d955d7e2,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_d955d7e2.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_d955d7e2.txt,skipped_existing,,7296,7296,0,368,gpt-4o-mini
user_d96972e5,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_d96972e5.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_d96972e5.txt,skipped_existing,,6569,6569,0,359,gpt-4o-mini
user_d9b8914f,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_d9b8914f.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_d9b8914f.txt,skipped_existing,,21255,21255,0,381,gpt-4o-mini
user_da245b56,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_da245b56.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_da245b56.txt,skipped_existing,,44808,25000,1,334,gpt-4o-mini
user_da51dede,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_da51dede.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_da51dede.txt,skipped_existing,,10613,10613,0,327,gpt-4o-mini
user_dac2c359,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_dac2c359.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_dac2c359.txt,skipped_existing,,8110,8110,0,325,gpt-4o-mini
user_dae4304f,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_dae4304f.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_dae4304f.txt,skipped_existing,,18935,18935,0,393,gpt-4o-mini
user_daf37424,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_daf37424.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_daf37424.txt,skipped_existing,,51858,25000,1,340,gpt-4o-mini
user_daf53db6,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_daf53db6.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_daf53db6.txt,skipped_existing,,12715,12715,0,343,gpt-4o-mini
user_daf59045,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_daf59045.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_daf59045.txt,skipped_existing,,11111,11111,0,357,gpt-4o-mini
user_db4c3fb9,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_db4c3fb9.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_db4c3fb9.txt,skipped_existing,,5541,5541,0,358,gpt-4o-mini
user_dbbf562e,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_dbbf562e.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_dbbf562e.txt,skipped_existing,,12867,12867,0,337,gpt-4o-mini
user_dbc4828c,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_dbc4828c.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_dbc4828c.txt,skipped_existing,,28186,25000,1,312,gpt-4o-mini
user_dc20c886,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_dc20c886.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_dc20c886.txt,skipped_existing,,7745,7745,0,312,gpt-4o-mini
user_dc326993,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_dc326993.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_dc326993.txt,skipped_existing,,12097,12097,0,383,gpt-4o-mini
user_dc32d458,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_dc32d458.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_dc32d458.txt,skipped_existing,,7471,7471,0,356,gpt-4o-mini
user_dca78fea,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_dca78fea.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_dca78fea.txt,skipped_existing,,11289,11289,0,325,gpt-4o-mini
user_dcf52d26,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_dcf52d26.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_dcf52d26.txt,skipped_existing,,8499,8499,0,355,gpt-4o-mini
user_dd0bd02d,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_dd0bd02d.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_dd0bd02d.txt,skipped_existing,,15561,15561,0,372,gpt-4o-mini
user_dd1d7b22,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_dd1d7b22.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_dd1d7b22.txt,skipped_existing,,17225,17225,0,330,gpt-4o-mini
user_dd6e7bcb,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_dd6e7bcb.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_dd6e7bcb.txt,skipped_existing,,18220,18220,0,391,gpt-4o-mini
user_ded778b8,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_ded778b8.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_ded778b8.txt,skipped_existing,,19602,19602,0,361,gpt-4o-mini
user_df3c19a7,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_df3c19a7.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_df3c19a7.txt,skipped_existing,,22437,22437,0,352,gpt-4o-mini
user_df8dc9bb,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_df8dc9bb.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_df8dc9bb.txt,skipped_existing,,6541,6541,0,330,gpt-4o-mini
user_dffc0da5,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_dffc0da5.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_dffc0da5.txt,skipped_existing,,10275,10275,0,367,gpt-4o-mini
user_e0c65725,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_e0c65725.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_e0c65725.txt,skipped_existing,,24423,24423,0,352,gpt-4o-mini
user_e10c98bb,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_e10c98bb.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_e10c98bb.txt,skipped_existing,,26127,25000,1,323,gpt-4o-mini
user_e14b88a8,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_e14b88a8.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_e14b88a8.txt,skipped_existing,,22931,22931,0,408,gpt-4o-mini
user_e1730a9c,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_e1730a9c.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_e1730a9c.txt,skipped_existing,,13750,13750,0,304,gpt-4o-mini
user_e2e59795,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_e2e59795.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_e2e59795.txt,skipped_existing,,22288,22288,0,370,gpt-4o-mini
user_e30558fe,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_e30558fe.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_e30558fe.txt,skipped_existing,,17955,17955,0,308,gpt-4o-mini
user_e3ea7712,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_e3ea7712.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_e3ea7712.txt,skipped_existing,,26068,25000,1,384,gpt-4o-mini
user_e3f9409b,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_e3f9409b.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_e3f9409b.txt,skipped_existing,,16330,16330,0,374,gpt-4o-mini
user_e409a56d,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_e409a56d.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_e409a56d.txt,skipped_existing,,15616,15616,0,370,gpt-4o-mini
user_e4ab67b6,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_e4ab67b6.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_e4ab67b6.txt,skipped_existing,,14502,14502,0,385,gpt-4o-mini
user_e4f8ab0c,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_e4f8ab0c.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_e4f8ab0c.txt,skipped_existing,,31350,25000,1,396,gpt-4o-mini
user_e51692a6,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_e51692a6.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_e51692a6.txt,skipped_existing,,14338,14338,0,302,gpt-4o-mini
user_e59c000f,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_e59c000f.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_e59c000f.txt,skipped_existing,,13299,13299,0,359,gpt-4o-mini
user_e5a6abbe,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_e5a6abbe.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_e5a6abbe.txt,skipped_existing,,17886,17886,0,335,gpt-4o-mini
user_e5beda2b,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_e5beda2b.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_e5beda2b.txt,skipped_existing,,8458,8458,0,349,gpt-4o-mini
user_e5f67397,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_e5f67397.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_e5f67397.txt,skipped_existing,,10965,10965,0,372,gpt-4o-mini
user_e6057285,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_e6057285.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_e6057285.txt,skipped_existing,,26251,25000,1,343,gpt-4o-mini
user_e64d80ba,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_e64d80ba.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_e64d80ba.txt,skipped_existing,,10059,10059,0,306,gpt-4o-mini
user_e696f3ae,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_e696f3ae.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_e696f3ae.txt,skipped_existing,,14617,14617,0,347,gpt-4o-mini
user_e6dd44b0,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_e6dd44b0.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_e6dd44b0.txt,skipped_existing,,11994,11994,0,392,gpt-4o-mini
user_e70b6a25,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_e70b6a25.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_e70b6a25.txt,skipped_existing,,6238,6238,0,293,gpt-4o-mini
user_e7a55eac,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_e7a55eac.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_e7a55eac.txt,skipped_existing,,11170,11170,0,434,gpt-4o-mini
user_e7f25600,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_e7f25600.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_e7f25600.txt,skipped_existing,,8205,8205,0,358,gpt-4o-mini
user_e7ff2beb,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_e7ff2beb.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_e7ff2beb.txt,skipped_existing,,13258,13258,0,356,gpt-4o-mini
user_e802076d,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_e802076d.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_e802076d.txt,skipped_existing,,25471,25000,1,365,gpt-4o-mini
user_e838707b,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_e838707b.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_e838707b.txt,skipped_existing,,18032,18032,0,325,gpt-4o-mini
user_e8613813,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_e8613813.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_e8613813.txt,skipped_existing,,29607,25000,1,396,gpt-4o-mini
user_e88c308b,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_e88c308b.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_e88c308b.txt,skipped_existing,,16852,16852,0,304,gpt-4o-mini
user_e8a7be73,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_e8a7be73.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_e8a7be73.txt,skipped_existing,,5917,5917,0,354,gpt-4o-mini
user_e8cdb142,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_e8cdb142.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_e8cdb142.txt,skipped_existing,,9009,9009,0,386,gpt-4o-mini
user_e8d15537,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_e8d15537.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_e8d15537.txt,skipped_existing,,16901,16901,0,367,gpt-4o-mini
user_e8e9acac,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_e8e9acac.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_e8e9acac.txt,skipped_existing,,18683,18683,0,349,gpt-4o-mini
user_e8ff8a9a,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_e8ff8a9a.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_e8ff8a9a.txt,skipped_existing,,6413,6413,0,316,gpt-4o-mini
user_e931b2cd,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_e931b2cd.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_e931b2cd.txt,skipped_existing,,14309,14309,0,404,gpt-4o-mini
user_e93dfaa2,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_e93dfaa2.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_e93dfaa2.txt,skipped_existing,,7133,7133,0,328,gpt-4o-mini
user_e94071c9,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_e94071c9.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_e94071c9.txt,skipped_existing,,26257,25000,1,329,gpt-4o-mini
user_e9d1886c,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_e9d1886c.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_e9d1886c.txt,skipped_existing,,11680,11680,0,375,gpt-4o-mini
user_ea67f9c6,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_ea67f9c6.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_ea67f9c6.txt,skipped_existing,,10212,10212,0,404,gpt-4o-mini
user_eae91488,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_eae91488.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_eae91488.txt,skipped_existing,,17922,17922,0,353,gpt-4o-mini
user_eafc973e,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_eafc973e.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_eafc973e.txt,skipped_existing,,14706,14706,0,362,gpt-4o-mini
user_eb0927d1,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_eb0927d1.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_eb0927d1.txt,skipped_existing,,8994,8994,0,373,gpt-4o-mini
user_ebddf9c1,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_ebddf9c1.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_ebddf9c1.txt,skipped_existing,,9633,9633,0,354,gpt-4o-mini
user_ebe17c78,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_ebe17c78.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_ebe17c78.txt,skipped_existing,,11029,11029,0,395,gpt-4o-mini
user_ec574395,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_ec574395.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_ec574395.txt,skipped_existing,,14333,14333,0,348,gpt-4o-mini
user_ecba8131,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_ecba8131.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_ecba8131.txt,skipped_existing,,8932,8932,0,305,gpt-4o-mini
user_ecc1ca0a,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_ecc1ca0a.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_ecc1ca0a.txt,skipped_existing,,4910,4910,0,344,gpt-4o-mini
user_ecd7b02a,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_ecd7b02a.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_ecd7b02a.txt,skipped_existing,,7171,7171,0,347,gpt-4o-mini
user_ece9bfd2,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_ece9bfd2.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_ece9bfd2.txt,skipped_existing,,6985,6985,0,358,gpt-4o-mini
user_eced69e7,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_eced69e7.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_eced69e7.txt,skipped_existing,,8629,8629,0,339,gpt-4o-mini
user_ecf8f97f,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_ecf8f97f.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_ecf8f97f.txt,skipped_existing,,45610,25000,1,283,gpt-4o-mini
user_ed1aaed8,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_ed1aaed8.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_ed1aaed8.txt,skipped_existing,,22605,22605,0,366,gpt-4o-mini
user_ed3091a2,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_ed3091a2.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_ed3091a2.txt,skipped_existing,,32952,25000,1,407,gpt-4o-mini
user_eda37c14,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_eda37c14.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_eda37c14.txt,skipped_existing,,14100,14100,0,344,gpt-4o-mini
user_ee05ee55,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_ee05ee55.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_ee05ee55.txt,skipped_existing,,9837,9837,0,344,gpt-4o-mini
user_ee14f818,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_ee14f818.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_ee14f818.txt,skipped_existing,,12899,12899,0,400,gpt-4o-mini
user_ee89e069,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_ee89e069.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_ee89e069.txt,skipped_existing,,8703,8703,0,342,gpt-4o-mini
